mishima_dir,mishima_speed,aziro_dir,aziro_speed,tannna_dir,tanna_speed,judge
180,10,248,30,192,72,SWest
203,10,225,20,192,76,SWest
180,10,248,20,190,74,SWest
158,10,225,20,208,68,SWest
158,10,203,20,180,66,SWest
158,10,203,20,188,68,SWest
0,0,225,20,212,64,SWest
135,10,225,20,206,64,SWest
158,10,203,20,188,62,SWest
0,0,270,10,194,58,SWest
158,10,203,20,206,60,SWest
68,10,203,20,194,52,SWest
68,10,248,10,200,54,SWest
113,10,158,10,206,54,SWest
0,0,203,10,196,50,SWest
0,0,203,20,198,48,SWest
0,0,248,10,206,46,SWest
0,0,203,10,188,46,SWest
0,0,0,0,208,52,SWest
180,10,203,10,212,50,SWest
0,0,225,10,184,56,SWest
90,10,248,10,198,56,West
90,10,225,10,208,46,SWest
90,10,248,10,206,50,West
0,0,225,20,192,48,West
0,0,248,20,206,38,West
0,0,248,30,208,44,West
203,10,248,30,200,44,SWest
158,10,248,20,200,46,West
225,10,248,20,192,52,SWest
248,10,248,20,194,44,SWest
248,20,225,10,206,46,SWest
248,20,248,10,198,44,West
248,10,225,20,216,54,West
225,10,248,40,206,38,SWest
203,20,248,40,196,46,SWest
225,10,225,30,206,42,SWest
203,10,248,30,202,42,SWest
203,10,248,30,218,42,SWest
203,10,248,20,200,32,SWest
203,10,248,20,214,36,SWest
225,10,225,20,220,26,SWest
0,0,225,20,222,28,SWest
0,0,225,20,198,28,SWest
0,0,225,20,220,32,SWest
90,10,225,20,216,36,SWest
0,0,225,30,220,34,SWest
0,0,225,30,214,36,SWest
0,0,248,30,198,38,SWest
90,10,225,30,204,40,SWest
113,10,225,30,212,32,SWest
315,20,248,30,210,34,SWest
270,30,225,30,214,38,SWest
203,10,248,40,214,38,SWest
203,10,248,30,200,42,SWest
180,10,248,40,208,38,SWest
0,0,248,30,204,40,SWest
0,0,248,40,198,44,SWest
0,0,225,40,196,42,West
0,0,248,30,204,44,SWest
180,10,248,40,204,50,SWest
203,10,248,40,202,46,SWest
158,10,248,50,214,50,SWest
45,10,248,50,204,44,SWest
0,0,248,50,220,42,SWest
0,0,248,20,208,50,SWest
0,0,270,20,208,48,SWest
0,0,360,10,214,46,SWest
0,0,0,0,204,46,SWest
315,10,203,10,214,46,SWest
0,0,0,0,202,46,SWest
0,0,90,10,202,44,SWest
225,10,180,10,212,40,SWest
0,0,0,0,206,38,SWest
0,0,360,10,202,36,SWest
0,0,23,30,202,36,SWest
0,0,360,20,206,32,SWest
0,0,360,20,212,36,SWest
0,0,315,10,204,36,SWest
0,0,315,10,188,40,SWest
0,0,270,10,206,40,SWest
0,0,293,10,196,36,SWest
0,0,248,10,216,36,SWest
0,0,135,10,208,36,SWest
0,0,45,20,208,46,SWest
0,0,23,20,202,40,SWest
270,10,23,10,206,42,West
0,0,23,20,202,38,West
0,0,23,20,186,40,West
0,0,23,20,186,44,SWest
0,0,23,30,194,38,SWest
0,0,23,30,200,42,SWest
0,0,23,20,206,38,SWest
0,0,45,20,204,34,West
338,10,23,20,210,26,SWest
338,10,45,20,204,42,SWest
0,0,45,10,214,46,SWest
315,20,23,40,216,40,SWest
23,10,23,50,204,38,SWest
23,10,23,50,206,34,SWest
338,10,23,50,206,38,West
293,10,23,40,202,48,West
270,30,23,40,204,40,West
225,30,23,40,190,38,West
225,30,23,50,198,34,West
225,40,23,50,194,32,NotWest
225,20,23,50,206,30,West
225,30,23,40,204,40,West
248,30,23,30,216,48,West
225,20,23,30,210,42,West
225,20,23,50,206,36,West
225,20,360,30,202,30,West
225,20,23,30,198,36,NotWest
225,20,23,20,206,40,West
225,10,23,30,202,36,West
225,10,23,20,206,36,West
225,10,23,40,206,36,West
248,10,23,50,200,40,NotWest
270,10,23,40,218,30,West
270,10,23,40,202,24,NotWest
248,10,23,50,202,18,NotWest
248,10,23,50,208,16,NotWest
248,10,23,60,206,22,NotWest
203,10,23,50,228,26,NotWest
203,10,23,50,212,20,NotWest
248,10,23,50,210,24,NotWest
293,10,23,40,202,22,NotWest
315,10,23,20,216,16,NotWest
45,10,23,20,208,20,NotWest
90,10,23,30,206,14,NotWest
90,10,23,30,226,20,NotWest
90,10,23,60,218,10,NotWest
68,10,23,60,180,8,NotWest
90,10,23,50,186,14,NotWest
0,0,23,50,190,6,NotWest
135,10,23,40,228,12,NotWest
158,10,23,30,204,0,NotWest
0,0,45,20,110,8,NotWest
0,0,23,20,88,24,NotWest
315,10,360,30,92,30,NotWest
0,0,23,50,90,34,NotWest
0,0,23,50,88,34,NotWest
0,0,23,40,74,26,NotWest
0,0,23,20,72,30,NotWest
0,0,360,10,62,28,NotWest
135,10,360,10,70,30,NotWest
135,10,45,10,70,38,NotWest
135,10,23,20,88,32,NotWest
90,10,360,10,74,32,NotWest
180,10,360,10,58,36,NotWest
90,10,203,10,62,38,NotWest
0,0,360,10,62,30,NotWest
0,0,45,10,86,36,NotWest
0,0,45,10,68,36,NotWest
0,0,23,10,108,30,NotWest
113,10,68,10,88,40,NotWest
135,10,23,10,98,32,NotWest
135,10,23,10,78,38,NotWest
135,10,23,20,100,36,NotWest
113,10,23,30,66,30,NotWest
90,20,23,50,90,42,NotWest
90,20,23,50,90,54,NotWest
90,20,23,50,86,66,NotWest
90,10,23,50,92,48,NotWest
45,20,23,40,94,48,NotWest
113,20,23,20,106,48,NotWest
113,30,360,10,84,44,NotWest
90,20,45,10,80,52,NotWest
113,10,45,10,78,52,NotWest
113,10,45,20,90,48,NotWest
158,10,23,30,100,38,NotWest
225,20,23,40,74,40,NotWest
225,20,23,30,60,42,NotWest
225,20,23,20,88,44,NotWest
203,10,23,10,74,48,NotWest
203,10,45,10,84,48,NotWest
0,0,225,10,98,46,NotWest
158,10,23,20,88,52,NotWest
203,10,113,10,74,52,NotWest
180,10,113,10,96,30,NotWest
180,10,225,20,76,52,NotWest
0,0,225,10,86,48,NotWest
90,10,225,10,110,50,NotWest
90,10,360,20,80,56,NotWest
90,10,23,20,78,46,NotWest
90,10,23,30,78,44,NotWest
90,10,23,30,82,40,NotWest
90,10,23,10,78,56,NotWest
135,10,45,10,94,56,NotWest
90,20,45,10,86,54,NotWest
113,10,23,30,70,44,NotWest
113,10,23,20,84,46,NotWest
0,0,360,20,94,48,NotWest
68,10,113,10,86,46,NotWest
90,10,225,10,98,50,NotWest
68,10,203,20,102,52,NotWest
68,10,248,20,88,58,NotWest
90,20,293,10,88,46,NotWest
90,20,225,10,78,54,NotWest
90,10,180,10,80,60,NotWest
68,10,135,10,82,56,NotWest
68,10,113,10,96,56,NotWest
90,10,158,10,88,42,NotWest
0,0,315,10,76,50,NotWest
0,0,225,10,88,52,NotWest
0,0,203,10,94,54,NotWest
0,0,203,10,98,48,NotWest
0,0,158,10,152,20,NotWest
0,0,180,10,126,30,NotWest
203,10,158,10,104,30,NotWest
248,10,158,10,88,34,NotWest
270,10,45,10,104,28,SWest
248,10,180,10,102,28,SWest
203,10,203,20,96,44,SWest
203,10,203,20,72,28,SWest
225,10,180,20,76,30,SWest
0,0,158,20,114,32,SWest
0,0,158,20,92,48,SWest
270,10,158,20,82,36,SWest
248,20,203,20,86,36,West
248,10,225,20,110,38,West
248,20,248,20,94,34,SWest
225,10,203,20,126,28,SWest
225,10,225,20,50,26,SWest
225,10,225,10,74,34,SWest
270,10,248,10,124,28,West
270,10,270,10,94,24,SWest
248,10,315,10,110,24,SWest
248,20,293,10,94,20,SWest
270,10,225,10,102,14,NotWest
270,10,68,10,102,14,NotWest
225,10,113,10,10,12,NotWest
270,10,315,10,74,24,NotWest
270,10,23,10,80,36,NotWest
248,20,68,10,86,34,NotWest
293,20,23,10,82,30,NotWest
293,20,23,10,76,32,NotWest
293,30,68,10,76,28,NotWest
270,20,68,10,66,26,NotWest
270,20,45,20,102,18,NotWest
248,20,338,10,84,20,NotWest
270,20,23,30,70,24,NotWest
248,20,45,20,66,26,NotWest
270,20,45,20,54,30,NotWest
293,20,23,10,54,30,NotWest
293,20,45,10,80,28,NotWest
270,20,68,10,70,22,NotWest
293,20,45,20,66,24,NotWest
270,20,45,10,80,28,NotWest
248,10,68,10,64,24,NotWest
270,10,68,20,66,26,NotWest
270,10,68,20,82,32,NotWest
293,20,68,20,66,38,NotWest
293,10,68,20,62,36,NotWest
293,10,68,20,94,28,NotWest
293,10,68,20,86,26,NotWest
315,10,45,20,68,32,NotWest
270,10,68,20,74,36,NotWest
315,10,68,20,86,28,NotWest
293,20,68,30,82,30,NotWest
293,20,90,20,88,42,NotWest
293,20,68,20,78,48,NotWest
293,20,90,20,96,44,NotWest
293,20,68,20,88,56,NotWest
270,10,68,20,82,46,NotWest
293,20,90,10,88,44,NotWest
293,20,90,10,88,34,NotWest
315,20,68,20,60,36,NotWest
293,20,45,20,82,38,NotWest
293,20,23,20,82,36,NotWest
293,10,23,20,88,40,NotWest
293,10,45,10,82,34,NotWest
270,10,68,20,72,44,NotWest
293,10,45,20,90,46,NotWest
293,10,23,20,72,48,NotWest
315,10,45,20,70,48,NotWest
293,10,90,10,88,46,NotWest
270,10,90,10,78,46,NotWest
293,10,90,10,70,58,NotWest
293,10,90,10,76,56,NotWest
293,10,68,10,78,48,NotWest
293,10,68,10,70,46,NotWest
270,10,45,10,78,42,NotWest
0,0,45,10,76,52,NotWest
0,0,45,10,80,52,NotWest
113,10,360,10,82,44,NotWest
135,10,338,10,74,40,NotWest
158,20,45,10,88,40,NotWest
135,10,68,10,64,38,NotWest
135,10,90,10,80,34,NotWest
158,10,90,10,62,34,NotWest
135,20,180,10,74,40,NotWest
135,30,180,10,80,40,NotWest
360,10,225,10,82,40,NotWest
23,10,180,10,80,36,NotWest
203,10,338,10,72,38,NotWest
45,10,360,10,70,34,NotWest
180,10,338,10,72,40,NotWest
225,20,360,10,82,36,NotWest
248,20,360,10,84,38,NotWest
203,10,45,10,82,44,NotWest
203,10,248,10,72,32,NotWest
113,10,360,10,60,40,NotWest
0,0,203,10,70,42,NotWest
0,0,203,10,66,42,NotWest
248,10,248,10,78,40,NotWest
203,10,203,10,78,48,NotWest
158,10,203,10,64,40,NotWest
0,0,203,20,74,40,NotWest
203,10,203,20,70,42,NotWest
158,10,180,20,76,40,NotWest
0,0,180,20,64,40,NotWest
0,0,203,10,76,38,NotWest
0,0,180,20,64,44,NotWest
0,0,203,10,80,40,NotWest
135,10,180,10,74,46,NotWest
135,10,180,20,72,44,NotWest
0,0,180,10,74,44,NotWest
0,0,180,10,76,34,NotWest
158,10,203,10,74,36,NotWest
0,0,158,10,88,36,NotWest
158,10,113,10,70,32,NotWest
135,10,135,10,68,32,NotWest
68,10,0,0,82,30,NotWest
113,20,158,10,82,36,NotWest
68,10,180,10,84,36,NotWest
90,20,180,10,72,36,NotWest
90,10,158,10,68,30,NotWest
113,10,180,10,60,28,NotWest
135,10,248,10,80,28,NotWest
68,10,225,10,76,28,NotWest
90,10,248,10,68,30,NotWest
0,0,225,10,76,32,NotWest
0,0,180,10,76,36,NotWest
135,10,180,10,74,38,NotWest
0,0,158,10,76,38,NotWest
0,0,225,10,70,38,NotWest
0,0,248,10,66,36,NotWest
0,0,225,10,62,34,NotWest
158,10,0,0,60,30,NotWest
90,10,0,0,56,32,NotWest
68,10,0,0,58,30,NotWest
0,0,180,10,56,28,NotWest
68,10,135,10,58,26,NotWest
0,0,0,0,66,28,NotWest
90,10,0,0,60,28,NotWest
68,10,0,0,64,26,NotWest
90,20,248,10,76,30,NotWest
90,20,0,0,76,36,NotWest
90,10,0,0,78,30,NotWest
113,10,225,10,74,32,NotWest
68,10,248,10,60,34,NotWest
90,20,225,10,78,34,NotWest
68,20,248,10,62,32,NotWest
68,10,270,10,66,34,NotWest
90,10,270,20,66,36,NotWest
90,20,293,10,80,28,NotWest
90,20,315,10,72,34,NotWest
68,10,45,10,58,40,NotWest
90,10,45,10,66,30,NotWest
90,10,23,10,66,32,NotWest
90,10,360,10,60,36,NotWest
203,10,360,10,66,38,NotWest
225,10,360,10,62,42,NotWest
248,20,293,10,64,32,NotWest
248,20,360,10,74,42,NotWest
248,20,360,10,66,32,NotWest
270,20,360,10,70,34,NotWest
270,20,360,10,66,32,NotWest
293,10,360,10,80,38,NotWest
45,10,338,10,74,30,NotWest
203,10,23,10,70,32,NotWest
270,10,23,10,74,40,NotWest
270,10,23,10,78,32,NotWest
315,10,68,10,78,32,NotWest
293,10,45,10,76,34,NotWest
293,10,23,20,74,34,NotWest
293,20,45,20,70,30,NotWest
270,20,45,20,64,34,NotWest
270,20,45,20,66,26,NotWest
270,20,68,20,72,36,NotWest
270,20,68,30,66,36,NotWest
293,30,45,20,68,36,NotWest
270,30,45,20,80,36,NotWest
270,30,45,20,74,34,NotWest
248,20,23,20,64,40,NotWest
270,20,45,20,62,36,NotWest
293,20,45,20,54,36,NotWest
270,20,23,20,52,30,NotWest
270,30,23,20,78,26,NotWest
270,20,23,20,82,26,NotWest
315,20,45,20,70,28,NotWest
315,20,45,20,60,28,NotWest
293,20,45,20,52,30,NotWest
293,20,23,20,46,26,NotWest
315,10,23,20,62,30,NotWest
293,20,68,10,54,34,NotWest
270,20,68,20,64,30,NotWest
293,10,23,10,76,34,NotWest
293,10,45,20,68,34,NotWest
270,20,68,20,74,36,NotWest
338,10,68,20,76,36,NotWest
293,20,68,20,80,36,NotWest
315,20,360,10,74,38,NotWest
293,20,23,20,62,30,NotWest
293,20,23,20,70,30,NotWest
315,20,23,20,68,30,NotWest
293,20,23,20,62,32,NotWest
293,20,45,20,58,26,NotWest
293,20,45,20,54,28,NotWest
270,20,45,10,48,20,NotWest
293,20,338,10,36,16,NotWest
293,20,23,10,60,22,NotWest
293,20,360,20,68,20,NotWest
293,20,360,20,68,24,NotWest
293,20,23,10,70,28,NotWest
293,20,338,10,62,32,NotWest
338,10,338,10,72,32,NotWest
293,20,68,10,72,36,NotWest
293,20,158,10,80,30,NotWest
315,20,158,10,76,32,NotWest
293,20,135,20,80,28,NotWest
293,20,158,50,72,32,NotWest
270,20,158,50,70,28,NotWest
270,10,158,50,80,26,NotWest
293,20,180,50,68,24,NotWest
315,10,158,50,60,22,NotWest
293,10,158,40,54,22,NotWest
293,20,180,40,76,24,NotWest
315,10,180,30,70,26,NotWest
293,10,158,20,66,22,NotWest
293,10,158,20,38,16,NotWest
293,10,158,20,42,14,NotWest
248,10,180,20,64,20,NotWest
158,10,180,10,76,18,NotWest
158,10,225,10,68,20,NotWest
158,10,225,10,76,26,NotWest
203,10,203,10,74,30,NotWest
225,10,203,10,60,20,NotWest
225,10,203,10,68,22,NotWest
225,10,203,10,56,22,NotWest
225,10,203,10,54,20,NotWest
248,10,203,10,72,22,NotWest
135,10,248,10,72,30,NotWest
113,10,225,10,68,32,NotWest
0,0,180,10,56,22,NotWest
0,0,0,0,78,24,NotWest
90,10,0,0,88,30,NotWest
135,10,0,0,66,34,NotWest
135,10,180,10,72,32,NotWest
180,10,203,10,82,28,NotWest
203,10,203,10,72,26,NotWest
180,10,180,10,76,32,NotWest
180,10,158,10,82,24,NotWest
180,10,135,10,70,20,NotWest
158,10,113,10,68,18,NotWest
180,10,135,10,94,16,NotWest
180,10,180,10,98,20,NotWest
0,0,0,0,104,18,NotWest
135,10,0,0,66,26,NotWest
0,0,0,0,70,26,NotWest
135,10,225,10,72,28,NotWest
135,10,180,10,70,28,NotWest
158,10,203,10,66,26,NotWest
0,0,225,10,68,24,West
0,0,180,10,84,30,West
203,10,180,10,74,24,West
180,10,203,10,58,24,West
0,0,180,10,82,26,West
0,0,203,10,90,22,West
0,0,203,10,92,12,West
0,0,158,10,58,12,West
0,0,158,10,64,20,West
0,0,135,10,0,8,West
0,0,180,10,52,8,NotWest
0,0,203,10,78,10,NotWest
0,0,180,10,104,10,NotWest
0,0,225,10,16,8,NotWest
68,10,0,0,80,4,NotWest
68,10,0,0,44,12,NotWest
113,20,158,10,50,12,NotWest
113,10,203,10,70,0,NotWest
113,10,225,10,182,6,NotWest
113,10,203,10,170,6,NotWest
135,10,203,10,196,10,NotWest
0,0,203,10,204,4,NotWest
0,0,180,10,204,2,NotWest
0,0,90,10,204,4,NotWest
0,0,45,10,204,2,NotWest
0,0,248,10,206,6,NotWest
0,0,180,10,214,4,NotWest
0,0,158,10,214,8,NotWest
0,0,113,10,238,6,NotWest
0,0,90,10,242,8,NotWest
90,10,360,10,242,4,NotWest
0,0,45,10,76,18,NotWest
0,0,45,10,68,16,NotWest
0,0,203,10,94,28,NotWest
68,10,203,10,90,30,NotWest
90,10,0,0,90,32,NotWest
0,0,0,0,68,20,NotWest
68,10,0,0,72,16,NotWest
45,10,23,10,64,12,NotWest
90,10,315,10,72,18,NotWest
113,10,338,10,74,20,NotWest
0,0,315,10,86,26,NotWest
0,0,338,10,92,30,NotWest
0,0,68,10,86,28,NotWest
0,0,23,20,82,28,NotWest
0,0,45,20,88,30,NotWest
0,0,45,20,90,24,NotWest
0,0,23,20,84,28,NotWest
293,10,23,10,64,18,NotWest
338,10,23,20,70,20,NotWest
270,10,23,10,74,26,NotWest
293,10,23,10,68,28,NotWest
270,10,23,20,70,24,NotWest
293,10,23,20,84,22,NotWest
338,10,45,20,84,22,NotWest
338,10,45,20,86,22,NotWest
293,20,45,20,84,24,West
293,10,45,20,90,24,West
293,20,45,20,78,10,West
293,20,23,10,78,0,West
270,20,68,20,78,4,West
248,20,68,20,78,0,NotWest
270,20,45,30,78,0,NotWest
270,20,45,20,78,0,NotWest
293,20,68,20,78,0,NotWest
293,20,45,20,78,4,NotWest
293,20,23,20,78,0,NotWest
293,20,23,20,78,0,NotWest
293,20,23,20,78,10,NotWest
293,20,23,20,72,14,NotWest
293,20,23,20,72,8,NotWest
293,20,360,10,72,8,NotWest
293,20,315,10,72,6,NotWest
315,20,23,20,122,4,NotWest
270,10,45,20,174,8,NotWest
315,10,23,30,174,4,NotWest
270,20,23,30,174,0,NotWest
270,10,23,30,174,2,NotWest
315,10,23,30,206,6,NotWest
293,20,23,30,224,6,NotWest
293,20,23,30,228,0,NotWest
293,20,23,20,228,6,NotWest
293,20,23,30,62,6,NotWest
293,20,23,20,254,6,NotWest
293,20,90,10,254,8,NotWest
293,20,113,10,60,22,NotWest
293,20,90,20,66,22,NotWest
293,20,68,10,68,22,NotWest
293,20,113,10,76,20,NotWest
270,10,90,10,64,16,NotWest
293,20,68,10,68,16,NotWest
270,20,90,20,78,18,NotWest
270,20,90,10,64,20,NotWest
315,10,45,10,62,20,NotWest
293,20,68,10,72,24,NotWest
293,20,113,10,82,28,NotWest
293,10,68,10,68,18,NotWest
293,10,90,10,82,18,NotWest
23,10,135,10,56,24,NotWest
270,10,113,10,76,34,NotWest
270,10,158,10,74,36,NotWest
315,10,90,10,80,42,NotWest
293,20,113,10,70,36,NotWest
293,10,135,10,84,28,NotWest
293,20,135,10,64,44,NotWest
293,10,135,10,84,36,NotWest
315,20,135,10,62,26,NotWest
315,10,158,10,86,32,NotWest
315,10,113,10,84,34,NotWest
270,10,135,10,60,28,NotWest
270,10,135,10,86,28,NotWest
248,10,135,10,84,28,NotWest
225,10,113,10,70,26,NotWest
203,10,90,20,70,26,NotWest
180,10,90,20,84,30,NotWest
180,10,113,10,84,32,NotWest
158,10,90,10,76,30,NotWest
158,10,90,10,80,28,NotWest
158,10,90,20,70,32,NotWest
158,10,68,10,72,26,NotWest
90,10,68,10,78,30,NotWest
68,10,90,10,70,28,NotWest
90,10,203,10,70,32,NotWest
0,0,180,10,72,24,NotWest
90,10,0,0,84,24,NotWest
90,10,0,0,64,24,NotWest
0,0,0,0,80,30,NotWest
68,10,158,10,80,28,NotWest
68,10,158,10,74,20,NotWest
0,0,113,10,92,26,NotWest
158,10,68,10,78,30,NotWest
0,0,90,10,90,26,NotWest
0,0,113,10,84,30,NotWest
0,0,203,10,88,26,NotWest
90,10,203,10,58,24,NotWest
0,0,203,10,76,26,NotWest
68,10,203,10,82,26,NotWest
68,10,203,10,84,28,NotWest
90,10,203,10,78,32,NotWest
0,0,225,10,74,26,NotWest
0,0,203,10,76,26,NotWest
0,0,360,10,80,28,NotWest
0,0,360,20,74,30,NotWest
0,0,23,20,76,28,NotWest
0,0,360,20,74,36,NotWest
248,20,23,10,76,28,NotWest
248,10,360,10,78,22,NotWest
225,10,45,10,90,26,NotWest
225,20,23,20,56,24,NotWest
225,10,23,30,84,24,NotWest
225,10,360,20,92,18,NotWest
203,10,23,10,74,22,NotWest
203,10,360,10,82,24,NotWest
203,10,23,10,66,20,NotWest
225,10,68,10,70,26,NotWest
225,10,360,10,70,20,NotWest
225,10,0,0,68,24,NotWest
225,10,0,0,66,22,NotWest
225,10,68,10,76,26,NotWest
225,10,23,10,64,22,NotWest
225,10,23,10,64,24,NotWest
225,10,23,20,64,30,NotWest
225,10,23,20,62,32,NotWest
225,10,360,10,72,40,NotWest
225,10,338,10,68,40,NotWest
203,10,338,10,66,40,NotWest
203,10,23,10,70,38,NotWest
225,10,68,10,72,30,NotWest
203,10,45,10,60,34,NotWest
0,0,23,20,68,36,NotWest
0,0,23,20,74,32,NotWest
0,0,23,30,66,34,NotWest
158,10,23,20,62,22,NotWest
158,10,23,30,62,22,NotWest
158,10,23,40,50,20,NotWest
158,10,23,30,68,14,NotWest
113,10,23,20,56,22,NotWest
68,10,23,30,78,34,NotWest
113,10,23,20,74,28,NotWest
0,0,45,20,84,22,NotWest
0,0,45,10,58,16,NotWest
0,0,23,20,66,22,NotWest
0,0,23,20,66,18,NotWest
68,10,23,10,66,24,NotWest
0,0,23,10,62,24,NotWest
0,0,45,10,66,24,NotWest
45,10,68,10,66,16,NotWest
45,10,68,10,68,22,NotWest
360,10,158,10,62,26,NotWest
45,10,90,10,94,16,NotWest
68,10,68,10,88,12,NotWest
23,10,68,10,102,2,NotWest
68,10,68,10,46,12,NotWest
23,10,68,10,52,6,NotWest
45,10,23,10,32,4,NotWest
315,10,45,30,68,10,NotWest
270,10,23,30,56,16,NotWest
225,10,23,30,64,14,NotWest
293,10,23,30,64,14,NotWest
293,20,45,30,66,2,NotWest
270,10,23,20,84,0,NotWest
293,20,23,30,62,0,NotWest
293,10,23,30,4,0,NotWest
315,10,23,20,254,2,NotWest
270,20,23,30,254,0,NotWest
270,10,23,30,246,0,NotWest
270,20,23,30,176,4,NotWest
293,30,23,20,254,0,NotWest
315,20,23,20,254,0,NotWest
293,20,23,20,254,4,NotWest
270,20,23,20,254,4,NotWest
248,20,23,20,20,6,NotWest
270,10,23,30,22,4,NotWest
338,10,23,30,22,2,NotWest
293,20,45,30,34,8,NotWest
315,10,23,20,34,0,NotWest
293,20,23,30,22,4,NotWest
293,20,23,20,64,6,NotWest
293,30,23,30,64,6,NotWest
293,30,23,20,56,14,NotWest
293,20,23,20,60,8,NotWest
293,20,23,20,58,6,NotWest
270,20,23,20,62,0,NotWest
270,20,23,20,62,0,NotWest
293,20,23,20,54,2,NotWest
293,20,23,20,36,8,NotWest
293,20,23,10,56,8,NotWest
293,20,45,10,78,6,NotWest
293,20,23,10,66,10,NotWest
293,20,23,10,64,12,NotWest
293,20,360,10,54,14,NotWest
338,10,23,20,52,16,NotWest
360,10,360,10,54,14,NotWest
68,10,360,20,60,18,NotWest
45,10,45,20,60,18,NotWest
45,10,45,20,64,20,NotWest
45,10,45,10,66,22,NotWest
248,10,45,20,66,24,NotWest
248,10,23,10,58,20,NotWest
270,10,338,10,60,22,NotWest
293,10,293,10,56,20,NotWest
360,10,293,10,56,20,NotWest
315,10,360,10,68,22,NotWest
293,10,293,20,72,20,NotWest
293,10,293,20,76,26,NotWest
248,10,270,10,60,30,NotWest
0,0,270,10,70,30,NotWest
0,0,180,10,76,26,NotWest
68,10,68,10,76,26,NotWest
23,10,0,0,60,20,NotWest
23,10,68,10,68,20,NotWest
90,10,0,0,74,26,NotWest
90,10,0,0,74,32,NotWest
90,10,0,0,74,28,NotWest
90,10,0,0,94,28,NotWest
90,10,0,0,80,32,NotWest
90,10,0,0,86,30,NotWest
90,10,0,0,76,26,NotWest
180,10,203,10,88,28,NotWest
113,10,180,10,74,28,NotWest
113,10,180,10,78,22,NotWest
113,20,180,10,78,28,NotWest
135,10,180,10,88,24,NotWest
180,10,158,10,60,22,NotWest
0,0,0,0,78,26,NotWest
45,10,0,0,68,28,NotWest
68,10,0,0,62,36,NotWest
68,10,203,10,80,30,NotWest
45,10,203,10,70,30,NotWest
23,10,248,10,60,34,NotWest
45,10,203,10,58,38,NotWest
90,10,203,10,86,30,NotWest
90,10,203,10,90,32,NotWest
135,20,203,10,84,28,NotWest
158,10,203,20,66,36,NotWest
180,10,203,10,64,32,NotWest
180,10,180,10,86,30,NotWest
203,10,180,10,86,30,NotWest
203,10,203,10,82,30,NotWest
180,10,248,10,76,26,NotWest
158,10,203,10,60,22,NotWest
180,10,180,10,96,26,NotWest
203,10,180,10,94,26,NotWest
180,10,135,10,82,30,NotWest
203,10,180,10,60,26,NotWest
203,10,180,10,56,32,NotWest
203,10,225,10,78,30,NotWest
203,10,203,10,82,26,NotWest
225,10,225,10,84,40,NotWest
203,10,0,0,88,34,NotWest
203,10,203,10,88,30,NotWest
180,10,203,10,84,26,NotWest
180,10,180,10,90,28,NotWest
0,0,203,10,86,38,NotWest
0,0,23,10,90,22,NotWest
0,0,0,0,98,18,NotWest
68,10,270,10,64,24,NotWest
0,0,203,10,82,26,NotWest
90,10,180,10,78,22,NotWest
90,10,203,10,66,24,NotWest
68,10,0,0,66,30,NotWest
0,0,0,0,58,24,NotWest
0,0,0,0,64,36,NotWest
68,10,203,10,82,30,NotWest
0,0,203,10,70,24,NotWest
0,0,203,10,72,24,NotWest
0,0,203,10,70,24,NotWest
0,0,225,10,74,20,NotWest
0,0,203,10,88,24,NotWest
0,0,203,10,62,22,NotWest
0,0,225,10,78,26,NotWest
0,0,0,0,72,28,NotWest
0,0,180,10,76,28,NotWest
0,0,203,10,68,34,NotWest
0,0,135,10,64,26,NotWest
0,0,0,0,62,28,NotWest
90,10,0,0,62,30,NotWest
90,10,225,10,54,28,NotWest
90,10,0,0,64,32,NotWest
90,10,90,10,60,24,NotWest
68,10,248,10,72,24,NotWest
68,10,225,10,68,28,NotWest
90,20,203,10,78,20,NotWest
90,20,0,0,84,20,NotWest
90,10,315,10,66,26,NotWest
0,0,293,10,64,32,NotWest
0,0,270,10,58,28,NotWest
0,0,23,10,68,24,NotWest
90,10,23,10,50,12,NotWest
90,10,45,10,40,2,NotWest
90,10,45,10,40,2,NotWest
90,10,23,10,40,0,NotWest
45,10,45,20,40,0,West
68,10,23,20,40,0,NotWest
90,10,23,20,84,14,NotWest
90,10,23,20,74,10,NotWest
68,10,45,20,82,14,NotWest
0,0,45,20,84,22,NotWest
23,10,23,20,72,20,NotWest
45,10,45,20,66,16,NotWest
360,10,68,20,60,18,NotWest
338,10,68,20,66,20,NotWest
270,10,68,20,66,20,NotWest
293,20,113,20,62,18,NotWest
293,20,113,10,56,16,NotWest
315,20,90,10,50,18,NotWest
23,10,90,20,58,18,NotWest
315,10,90,20,56,12,NotWest
293,20,90,20,56,10,NotWest
293,20,90,30,56,12,NotWest
293,20,90,20,70,16,NotWest
270,20,90,20,70,10,NotWest
293,30,90,20,70,2,NotWest
270,30,90,20,40,4,NotWest
248,40,113,20,40,0,NotWest
270,30,135,20,40,0,NotWest
293,20,135,20,40,0,NotWest
293,20,158,30,40,0,NotWest
293,20,135,20,40,0,NotWest
293,20,158,20,40,0,NotWest
315,20,135,30,40,0,NotWest
293,20,135,20,6,0,NotWest
315,10,158,30,0,0,NotWest
248,10,158,30,254,6,NotWest
270,20,158,40,254,6,NotWest
315,20,135,30,254,0,NotWest
360,10,158,30,254,6,NotWest
293,20,158,30,254,0,NotWest
293,20,158,30,254,0,NotWest
315,10,158,20,254,0,NotWest
293,10,158,30,254,0,West
