mishima_dir,mishima_speed,aziro_dir,aziro_speed,tannna_dir,tanna_speed,judge
90,30,360,30,72,38,East
90,30,360,40,100,36,East
90,30,360,30,76,42,SWest
90,20,360,40,80,42,SWest
90,20,360,30,76,38,SWest
113,10,23,40,78,38,SWest
113,10,360,50,76,44,SWest
135,10,23,60,94,44,SWest
0,0,23,60,78,38,SWest
0,0,23,60,86,46,SNorsth
0,0,23,40,76,40,SWest
90,10,23,40,60,54,SWest
90,10,23,30,74,48,SNorsth
113,10,360,30,66,42,SNorsth
0,0,23,40,92,34,SWest
68,10,23,30,114,38,SNorsth
135,10,270,20,160,36,SWest
0,0,360,20,72,28,SWest
23,10,293,10,92,32,SWest
23,10,248,10,84,30,SWest
113,10,360,20,126,24,SEast
248,20,360,30,126,24,SEast
270,10,23,30,114,22,SEast
293,10,23,40,136,20,SEast
225,10,23,40,96,30,SEast
270,10,23,40,98,42,SEast
248,20,23,40,82,54,SEast
270,10,23,40,84,44,SEast
270,10,23,40,94,50,SEast
0,0,23,40,92,50,SEast
0,0,23,40,84,48,SEast
248,10,23,20,80,62,SEast
225,10,45,20,68,52,SEast
0,0,90,20,76,50,SEast
293,10,113,20,74,58,SEast
248,30,68,10,82,40,SEast
270,20,45,20,76,40,SEast
270,20,68,10,72,50,SEast
270,20,360,20,74,50,SEast
248,20,45,20,72,54,SSouth
248,20,23,20,80,52,SEast
248,30,113,10,72,60,SEast
248,20,360,30,70,60,SEast
248,20,23,30,72,56,SEast
225,20,23,30,72,58,SEast
248,10,23,30,88,40,SEast
225,10,23,30,82,42,SEast
248,10,23,30,74,58,SEast
0,0,23,30,86,66,SEast
0,0,225,10,76,64,SEast
135,10,45,20,80,62,SEast
68,10,90,10,80,68,SEast
90,10,68,10,78,72,SEast
90,10,113,20,92,70,SEast
0,0,180,20,86,64,SEast
0,0,225,10,82,68,SEast
270,10,315,10,86,68,SEast
0,0,113,10,112,64,SEast
0,0,90,10,76,62,SSouth
338,10,45,20,86,76,SEast
270,10,68,20,78,80,SEast
248,20,68,10,86,76,SEast
248,20,113,10,76,70,SEast
248,10,90,10,74,50,SEast
225,20,68,10,74,64,SEast
248,20,90,10,74,62,SEast
248,10,68,10,80,60,SEast
270,10,90,10,86,54,SSouth
270,10,68,10,82,42,SEast
0,0,90,20,82,56,SEast
0,0,68,20,82,54,SEast
45,10,90,20,88,40,SEast
23,10,90,20,76,48,SEast
0,0,68,20,78,60,SSouth
0,0,90,20,82,50,SEast
0,0,113,30,84,50,SEast
158,10,113,20,96,50,SEast
68,10,90,20,76,50,SEast
90,10,135,20,72,46,SEast
90,20,135,10,82,56,SEast
90,50,180,10,74,46,SEast
68,50,158,20,78,58,SEast
68,40,180,20,82,52,SEast
68,40,203,10,92,60,SEast
68,50,158,20,84,52,SEast
90,20,203,10,104,50,SEast
90,20,203,10,74,66,SEast
90,10,180,20,88,68,SEast
113,20,180,20,84,48,SEast
113,20,203,20,86,54,SSouth
225,10,203,10,74,42,SEast
135,20,225,20,100,50,SSouth
158,10,225,10,88,60,East
113,20,203,20,84,56,East
68,30,23,20,92,50,East
68,40,360,20,94,52,East
45,50,360,20,84,48,East
68,50,23,20,94,44,East
68,50,360,20,84,44,SEast
68,50,23,10,84,44,East
68,40,360,20,72,60,South
68,50,23,10,84,46,East
68,40,68,10,92,54,East
68,50,23,10,76,56,East
68,70,23,20,76,54,East
68,50,23,20,78,56,East
68,30,23,20,84,46,East
68,40,360,10,98,42,East
68,30,23,20,72,38,East
68,40,45,10,100,46,SEast
68,50,360,30,86,32,SEast
68,50,360,20,72,34,SEast
68,50,360,20,74,34,SEast
68,50,23,30,80,34,SEast
68,40,23,40,94,26,SEast
90,40,360,40,86,28,SEast
90,40,23,40,82,38,SEast
68,30,23,50,80,28,SEast
68,50,360,40,96,34,SEast
68,40,360,50,70,24,SEast
68,50,360,50,68,28,SEast
68,40,360,40,82,34,SEast
68,40,360,40,82,30,SEast
68,50,360,20,62,16,SEast
90,60,360,30,78,22,SEast
90,50,360,30,76,26,SSouth
90,50,360,40,68,22,SEast
90,60,360,50,80,52,SEast
90,60,360,40,84,52,SEast
90,60,360,40,82,54,SEast
90,60,360,20,78,52,SEast
90,60,360,30,74,46,SSouth
90,60,203,10,70,50,SEast
90,50,360,30,80,48,South
90,50,360,30,74,48,East
90,60,360,20,82,52,East
90,50,23,30,88,42,South
90,50,23,30,84,42,South
68,50,360,20,52,40,East
90,40,203,20,66,36,East
68,40,360,30,78,54,East
68,50,360,20,76,42,East
90,50,23,30,86,52,East
90,60,360,30,100,44,East
90,60,338,20,82,46,West
90,50,360,30,84,36,North
90,50,270,20,78,38,South
90,60,203,20,88,36,South
90,50,180,10,88,36,South
90,50,203,20,96,40,South
90,50,203,10,62,36,South
90,50,180,10,104,28,SSouth
90,50,338,10,92,30,SEast
90,40,203,20,86,32,SEast
90,50,23,20,98,30,SEast
90,60,68,20,100,32,SEast
90,60,225,20,68,30,SEast
90,50,360,20,62,24,SEast
68,40,23,20,42,14,SEast
90,40,360,30,86,24,SEast
90,30,180,20,62,12,SEast
180,10,135,20,48,18,SEast
248,10,203,20,200,6,SEast
270,20,293,20,228,12,SEast
225,20,45,30,250,10,West
248,20,23,30,250,10,West
248,20,360,30,226,8,West
248,20,23,50,190,12,West
248,20,338,30,44,8,West
248,30,113,20,178,12,North
248,30,360,30,0,14,South
248,30,90,30,194,30,North
248,40,203,20,254,12,North
225,30,225,20,236,14,West
248,30,360,30,244,10,South
248,40,360,30,248,8,South
248,40,360,30,124,14,West
248,30,360,40,88,4,North
248,40,360,40,204,14,West
248,30,360,40,226,10,East
248,30,360,30,244,6,West
248,30,360,50,244,4,North
248,40,360,50,246,6,West
248,60,360,70,212,2,North
270,50,360,60,216,4,West
270,50,360,60,176,12,North
270,40,23,50,168,8,West
270,40,23,60,0,8,West
270,50,23,90,134,10,North
270,50,360,60,252,8,West
270,50,23,60,238,16,North
270,50,45,30,212,16,East
270,50,45,50,114,14,East
270,40,23,70,154,22,North
270,30,23,50,166,22,North
293,20,23,50,246,16,West
0,0,45,30,166,18,West
68,10,23,60,56,16,East
90,20,23,80,164,12,SSouth
68,20,23,80,238,14,West
45,20,23,50,184,20,South
45,10,23,80,252,14,South
293,10,23,90,192,20,West
248,20,23,90,224,12,South
270,20,23,80,220,16,SWest
293,20,23,100,212,18,North
293,10,23,100,226,12,North
270,10,23,100,198,8,East
248,10,23,90,238,12,West
248,10,23,90,52,18,North
225,10,23,90,34,20,North
0,0,23,90,242,18,SEast
0,0,23,80,244,22,SSouth
0,0,23,70,190,22,West
90,10,23,70,188,32,North
90,20,23,60,68,22,North
113,10,23,50,138,38,West
0,0,23,30,196,32,North
0,0,225,20,146,30,East
225,20,248,20,128,26,East
225,10,90,20,214,20,South
248,20,203,20,102,24,East
248,10,203,20,184,36,West
0,0,225,20,26,30,South
293,10,203,30,24,24,West
0,0,225,20,86,32,West
68,10,225,20,180,26,South
113,10,203,30,8,30,West
90,20,225,20,236,24,West
90,10,225,20,84,38,South
113,10,225,30,124,40,East
135,10,225,40,168,26,West
135,10,225,30,22,20,South
180,10,203,30,250,34,North
203,10,203,20,212,28,East
203,10,338,10,232,30,South
180,10,248,20,66,30,West
180,10,248,20,40,30,West
203,10,248,30,144,26,South
203,10,225,30,34,24,North
203,20,248,30,212,24,North
225,10,248,30,130,18,West
113,10,248,20,162,26,East
90,10,248,40,164,24,West
0,0,225,40,140,28,South
225,20,203,30,184,20,North
225,20,203,30,190,16,South
248,20,203,30,118,30,North
248,20,180,30,80,34,North
248,30,158,30,194,24,West
248,30,158,20,116,16,South
248,40,203,10,240,26,West
248,30,203,20,62,30,North
270,30,203,10,124,26,South
248,30,158,10,186,16,North
248,40,203,10,188,14,North
248,40,225,10,148,12,North
248,30,203,10,224,28,North
248,30,225,10,0,16,North
248,30,180,20,178,26,North
203,10,225,10,62,34,North
135,10,180,10,162,26,West
90,10,203,10,154,26,North
0,0,248,10,12,22,West
248,10,225,20,104,16,West
248,10,180,10,226,28,West
225,10,225,10,12,18,West
203,10,180,10,176,10,West
203,20,203,10,158,10,West
0,0,248,10,186,18,West
90,10,23,10,252,2,West
113,10,113,10,138,12,West
0,0,360,10,0,16,West
113,10,270,10,240,4,West
0,0,225,10,244,2,West
158,10,225,10,244,0,West
0,0,158,10,246,6,North
158,10,225,10,252,0,North
90,10,203,10,14,6,West
68,10,180,10,220,10,SWest
90,10,180,10,226,10,SSouth
0,0,180,10,208,18,SWest
0,0,225,10,198,12,SWest
113,10,203,10,178,20,SWest
90,10,225,10,178,12,SNorsth
68,10,203,10,182,14,SNorsth
68,10,203,10,166,12,SWest
68,10,225,10,166,12,North
68,20,203,10,166,16,North
90,20,225,10,166,4,SNorsth
113,10,225,10,166,6,North
23,10,225,10,166,0,North
90,20,225,10,166,8,North
135,20,203,10,220,16,West
135,10,225,10,244,22,East
113,10,270,10,234,28,West
0,0,270,10,204,28,North
203,10,248,10,212,38,West
0,0,248,20,154,40,North
0,0,248,10,220,38,North
0,0,0,0,222,36,North
203,10,45,10,218,40,North
203,20,0,0,226,36,South
203,20,45,10,224,40,East
225,20,45,10,222,46,West
248,10,45,20,232,32,North
0,0,23,20,238,30,North
0,0,45,20,224,36,North
90,10,45,20,234,14,North
90,10,45,20,234,14,East
90,10,45,20,252,8,East
68,20,45,20,254,6,East
68,10,90,20,0,6,East
68,10,90,20,0,4,East
45,10,90,20,0,0,SEast
0,0,90,20,0,2,East
293,10,90,20,0,6,East
248,10,68,20,0,0,SEast
270,10,68,20,0,10,East
293,20,90,20,0,0,South
338,10,90,20,230,10,East
315,10,68,20,230,10,East
293,20,90,30,230,0,East
293,20,90,20,232,0,East
293,10,113,20,232,0,East
293,20,90,30,232,0,East
293,20,113,20,232,0,East
293,20,90,30,56,20,East
315,20,113,20,82,22,East
293,20,113,20,90,26,East
270,20,135,30,64,22,East
248,30,135,30,76,24,East
270,30,158,20,92,36,East
270,20,135,30,76,28,East
270,30,135,20,82,30,East
293,20,135,20,76,36,East
248,30,135,20,78,32,East
270,30,113,30,96,20,East
270,30,135,20,74,16,East
270,30,90,20,74,2,East
270,30,23,20,72,2,East
270,30,293,10,74,0,East
248,20,45,20,74,2,East
270,20,135,10,74,0,East
270,30,23,10,74,0,East
270,20,23,10,74,0,East
293,30,338,10,74,0,East
293,20,338,20,74,0,East
293,20,45,10,74,0,East
315,20,338,10,74,8,East
315,20,338,10,78,0,East
315,20,23,10,78,6,East
338,20,23,20,68,8,East
338,20,45,10,62,2,South
338,10,360,20,62,6,East
315,20,23,10,74,22,East
293,20,293,10,66,22,East
293,20,293,20,66,14,East
315,10,293,10,92,10,East
293,20,338,10,76,22,East
270,20,270,10,76,26,East
270,10,360,10,94,32,East
248,10,338,10,90,32,East
203,10,68,10,70,32,East
180,10,338,10,66,24,East
180,10,23,10,56,18,East
180,10,203,10,74,30,East
90,10,113,10,74,24,East
90,10,0,0,74,16,East
135,10,180,10,74,26,East
90,10,293,10,86,28,East
0,0,248,10,114,10,East
0,0,23,40,74,22,East
135,10,360,70,72,22,East
68,10,360,70,62,24,East
68,10,360,80,58,16,East
68,10,23,80,88,26,East
68,10,360,50,62,20,East
0,0,23,20,54,14,East
225,10,225,20,90,20,East
45,10,338,10,82,18,East
248,10,338,20,70,20,East
248,20,338,20,74,16,East
225,10,90,20,42,18,East
0,0,293,20,82,20,East
225,10,90,20,78,20,East
248,20,23,10,80,24,SEast
225,20,203,20,90,22,SEast
225,20,203,20,70,24,SEast
225,10,203,10,68,18,SEast
225,10,248,10,86,22,SEast
203,10,225,10,82,24,SEast
225,20,360,20,80,20,SEast
203,10,68,20,58,20,SEast
180,10,203,20,50,20,SEast
180,10,225,10,74,18,SEast
180,10,45,10,74,24,SEast
180,20,135,10,70,24,SEast
158,20,158,10,68,24,SEast
158,30,338,20,86,26,SEast
158,20,225,20,70,28,East
90,10,248,20,82,34,SEast
68,10,293,10,72,30,SEast
68,10,225,20,74,22,SEast
68,10,270,20,72,36,SEast
68,10,338,20,86,40,SEast
68,10,360,20,94,40,SEast
68,10,248,20,76,44,SEast
68,10,225,20,74,36,SEast
68,10,225,20,72,42,East
68,20,203,20,68,38,East
68,10,360,20,76,40,South
180,10,360,20,70,36,East
203,10,23,10,74,40,SEast
180,10,360,20,76,42,East
135,10,23,20,84,42,SEast
113,10,45,10,88,44,SEast
68,20,270,10,74,40,SEast
90,20,360,10,76,34,SEast
68,20,225,10,68,38,SEast
90,20,248,10,68,44,SEast
90,20,203,10,74,44,SEast
90,20,23,20,74,46,SSouth
90,10,45,20,74,48,SEast
90,20,23,20,80,38,SEast
90,20,23,20,74,38,SEast
90,20,23,50,78,36,SEast
90,20,360,40,74,28,SEast
90,20,360,30,88,34,SEast
90,10,23,30,98,30,SEast
68,20,360,20,72,28,SEast
90,20,23,10,88,42,SEast
113,10,45,10,92,34,SEast
113,20,225,10,70,48,SEast
68,20,338,10,76,50,North
90,20,225,10,82,38,North
90,20,203,10,84,40,North
68,10,203,10,76,42,North
113,20,225,10,72,50,North
90,20,203,10,76,48,North
135,20,0,0,98,50,North
0,0,90,10,90,42,North
158,10,45,10,80,42,North
180,10,90,20,86,46,North
248,10,23,10,86,48,North
158,10,68,10,84,50,North
0,0,90,10,82,52,North
0,0,68,10,84,58,North
0,0,68,10,84,54,North
68,10,90,20,84,52,North
248,10,113,20,86,52,North
248,10,113,20,84,48,North
293,20,113,20,84,48,SEast
270,30,113,20,84,48,East
270,40,113,30,86,50,SEast
270,30,135,20,82,44,SEast
270,40,90,20,78,62,SEast
293,50,90,20,90,56,SEast
293,40,113,20,72,52,East
293,30,113,20,78,60,SEast
293,30,90,30,80,56,SEast
315,20,90,30,78,60,SEast
338,20,90,30,84,60,SEast
338,20,225,20,74,62,SEast
315,20,158,20,76,56,East
293,20,45,20,76,64,East
315,20,68,30,88,58,East
315,20,113,30,62,24,East
315,20,68,20,80,26,South
293,20,45,20,82,42,South
315,20,68,30,76,30,South
270,40,113,20,90,32,South
293,30,45,20,88,42,South
270,30,90,30,88,42,South
270,30,113,30,64,38,South
270,30,90,30,72,42,South
270,30,113,20,86,32,South
270,30,68,20,84,40,South
248,30,90,20,78,42,South
270,20,90,20,88,44,South
270,30,23,30,90,42,South
270,40,23,20,86,38,South
293,30,45,20,78,34,West
293,30,23,30,84,34,West
293,30,315,20,86,34,West
293,30,270,50,90,34,West
293,30,248,40,98,30,West
293,30,248,40,102,30,West
270,30,248,40,106,28,West
270,30,248,40,116,34,North
270,30,248,40,110,32,West
270,30,248,40,108,8,West
248,30,270,40,108,0,West
270,40,248,50,108,0,West
270,40,248,50,108,0,West
270,30,248,50,108,0,East
270,30,248,40,108,0,East
270,30,270,40,124,2,SEast
293,40,248,30,124,2,East
293,30,248,30,128,4,East
293,30,248,40,172,4,East
293,30,248,40,172,4,East
315,20,248,30,172,2,East
315,20,248,40,172,4,East
315,10,248,50,172,6,East
338,10,270,40,212,6,North
293,10,270,30,194,6,North
45,10,270,30,224,4,East
0,0,293,20,204,2,East
135,10,293,10,168,14,South
135,10,270,20,176,6,West
158,20,270,10,174,8,North
158,20,113,10,178,10,West
180,10,68,10,94,22,West
113,10,158,10,56,26,West
90,10,203,10,82,40,West
90,10,180,10,54,8,West
90,10,68,10,88,30,West
90,10,23,10,72,10,SWest
68,10,203,10,68,26,West
90,10,293,20,78,28,West
68,10,270,20,34,18,West
90,10,270,20,52,8,West
68,20,293,10,238,2,West
90,20,23,20,240,8,West
68,20,23,20,46,16,North
90,20,45,10,88,34,West
90,10,248,10,110,2,SWest
90,10,293,10,222,16,SNorsth
90,10,203,10,246,24,West
90,10,338,10,204,22,West
68,10,203,20,198,24,SWest
68,20,203,10,208,26,West
68,10,180,10,216,22,West
90,20,203,10,186,26,West
90,20,180,10,216,32,West
113,20,203,10,194,38,West
90,20,203,20,178,28,North
113,20,203,20,200,34,West
90,20,180,10,220,32,North
135,10,315,10,202,34,West
113,10,338,10,204,26,North
180,10,225,10,194,24,North
158,10,203,20,228,30,South
90,10,203,20,200,32,South
90,20,203,10,186,36,South
90,20,225,10,228,46,South
90,30,180,10,216,32,West
90,30,180,10,174,30,West
90,30,225,10,218,36,West
90,20,158,10,206,20,West
90,30,45,10,196,28,West
90,30,248,10,202,20,West
90,20,0,0,172,24,West
90,20,338,10,178,26,West
90,20,0,0,240,20,West
90,20,248,10,208,12,West
90,30,203,10,224,18,West
90,20,248,10,222,10,West
90,30,225,10,242,2,West
90,30,203,10,242,0,West
90,30,225,10,96,28,West
90,20,203,10,104,26,West
90,30,225,10,106,22,West
90,30,203,10,144,6,West
90,20,203,10,170,14,West
90,30,180,10,172,12,West
90,30,0,0,184,16,West
90,20,180,10,172,12,West
68,20,90,10,186,20,West
90,40,0,0,190,18,West
68,20,180,10,188,24,West
90,40,0,0,186,30,West
90,30,180,10,186,28,East
90,30,180,10,190,22,East
90,30,180,10,216,24,East
90,20,158,10,188,34,East
68,10,180,10,194,34,East
68,20,135,10,194,28,SEast
90,20,113,10,190,34,SEast
90,30,113,10,194,30,SEast
90,20,68,10,194,34,SEast
68,20,68,10,180,28,SEast
90,20,23,10,184,26,SEast
90,30,45,10,176,16,SEast
90,30,23,10,174,10,SEast
90,30,23,10,180,6,SEast
90,30,23,10,168,8,SEast
90,30,23,10,172,10,SEast
90,20,45,10,174,8,SEast
90,10,68,20,174,0,SEast
0,0,68,20,94,18,SEast
90,10,68,20,94,12,SEast
0,0,113,20,94,16,East
0,0,113,20,94,8,East
360,10,113,20,62,18,SEast
68,10,135,20,50,22,South
68,20,158,20,50,22,South
338,10,113,20,56,16,South
90,10,113,30,56,16,South
248,10,135,30,58,20,South
45,10,135,40,68,20,South
270,10,135,30,82,26,South
315,20,158,30,80,28,South
360,20,158,40,82,28,South
315,20,135,30,88,34,South
338,20,135,30,86,32,South
315,20,158,30,88,32,South
315,20,158,30,84,30,South
315,20,158,40,88,34,South
315,20,135,40,84,28,East
315,20,135,40,82,30,East
315,20,135,40,90,30,East
315,20,135,40,96,32,East
315,20,135,40,114,28,East
315,20,135,20,114,14,East
315,20,113,20,116,0,East
315,20,23,20,116,0,East
315,20,45,20,116,0,East
293,20,23,20,114,8,East
293,20,23,20,114,0,East
248,20,23,20,100,20,East
248,20,23,20,102,24,East
248,30,360,10,102,16,East
270,20,45,10,102,0,East
270,20,360,10,102,12,East
270,20,270,20,100,20,East
315,10,270,40,98,16,East
270,20,248,70,90,18,East
293,20,248,80,90,16,East
270,20,248,70,84,24,West
338,10,248,80,84,24,West
293,30,248,60,86,22,West
293,20,248,70,84,12,West
293,10,248,70,86,18,West
360,10,270,60,86,12,West
360,10,270,50,88,18,West
360,10,270,40,78,14,North
315,20,248,50,76,16,West
338,20,225,50,58,18,West
68,20,248,60,70,2,North
248,30,248,60,72,0,West
225,40,248,70,72,0,North
180,40,248,70,72,0,North
180,40,248,90,72,0,West
158,40,248,80,72,0,West
158,40,248,90,70,0,West
158,50,248,90,58,8,West
180,50,248,80,198,10,North
158,50,248,90,184,16,West
158,50,248,90,218,12,West
158,60,248,90,218,6,West
180,50,248,90,222,6,SWest
180,60,248,100,222,16,SWest
180,60,248,100,206,10,West
180,40,248,100,234,20,North
180,50,248,90,198,20,West
180,50,248,100,190,18,West
180,50,248,90,248,14,SWest
180,40,248,90,204,6,SWest
158,60,248,80,226,18,SNorsth
180,50,248,90,232,10,SNorsth
158,60,248,90,184,26,SWest
180,50,248,80,214,28,SNorsth
203,50,248,70,216,24,SNorsth
180,40,248,50,220,26,SWest
180,40,248,60,224,26,SWest
180,40,248,60,214,26,SWest
180,50,248,60,198,34,SNorsth
180,40,248,60,214,34,SWest
180,40,248,60,208,38,SNorsth
180,40,248,60,216,42,West
158,50,248,50,210,32,SWest
180,50,225,40,228,34,SWest
180,50,248,40,198,34,SNorsth
180,40,248,50,212,32,SWest
180,50,225,50,220,40,SNorsth
180,50,225,50,210,46,SWest
180,50,225,40,234,50,SNorsth
158,60,248,40,238,40,SNorsth
158,60,248,50,220,50,SNorsth
180,50,225,40,244,40,SNorsth
180,50,248,50,226,56,SNorsth
180,50,248,50,212,52,SWest
180,40,248,50,222,52,SWest
203,50,248,60,222,50,SWest
180,50,248,50,230,38,SWest
203,40,248,60,208,44,SNorsth
203,40,248,60,234,56,SWest
203,30,248,60,222,34,SWest
203,40,248,60,216,46,SWest
203,30,248,50,214,46,SNorsth
180,40,248,30,226,46,SWest
158,30,248,40,214,50,SWest
158,30,248,40,226,38,SWest
180,30,248,40,220,42,SWest
180,30,248,60,228,38,SWest
180,40,248,50,226,50,SNorsth
180,30,248,70,230,42,SWest
180,30,248,90,224,40,SWest
180,30,248,90,238,46,SWest
180,30,248,90,208,46,SWest
180,30,248,90,220,52,SWest
158,40,248,90,214,50,SWest
158,50,248,90,218,60,SWest
158,40,248,80,228,56,SWest
158,30,248,80,212,50,SWest
180,30,248,100,206,50,SWest
180,40,248,100,204,54,SWest
180,30,248,90,228,56,SWest
180,30,248,90,200,56,SWest
180,30,248,80,218,68,SWest
180,30,248,80,214,68,SNorsth
180,30,248,80,208,74,SWest
180,30,248,80,190,78,SWest
180,30,248,60,224,70,SWest
158,50,248,50,194,86,SWest
158,40,225,40,200,80,SWest
158,40,225,30,202,68,SWest
158,30,248,50,204,74,SWest
248,20,248,50,222,70,SWest
270,20,248,70,212,68,SWest
248,10,248,50,216,70,East
135,10,248,50,214,68,East
0,0,248,50,200,72,East
0,0,248,70,210,72,East
203,10,248,70,202,68,East
360,10,248,60,212,72,East
68,10,248,80,218,66,East
90,20,248,80,220,74,East
68,10,248,80,226,70,East
45,10,248,90,218,66,East
45,10,248,100,204,70,East
68,10,248,110,208,68,East
180,10,248,110,220,72,East
270,10,248,120,220,72,East
270,20,248,110,220,72,East
270,20,248,130,200,86,East
270,20,248,100,192,68,East
293,20,248,120,196,78,South
270,20,248,100,200,70,SWest
270,30,248,80,200,70,SWest
248,20,248,90,216,62,SWest
270,20,248,90,210,68,SWest
270,30,248,90,204,62,SWest
270,30,248,80,216,70,SWest
270,30,248,80,216,66,SWest
248,30,248,80,214,72,SWest
293,30,248,80,222,62,SWest
270,20,248,70,238,62,SWest
293,20,248,70,198,58,SWest
293,30,248,80,196,64,SNorsth
270,30,248,80,212,50,SWest
248,20,248,70,196,60,SWest
248,10,248,80,210,62,SWest
270,10,248,100,204,56,SWest
248,10,248,90,212,62,SWest
270,20,248,110,194,66,SWest
293,30,248,90,216,56,SWest
315,20,248,100,218,62,SWest
315,20,248,100,194,70,SWest
315,20,248,100,196,68,SWest
315,10,248,100,210,74,SWest
315,10,248,90,206,82,SWest
338,20,248,80,218,76,SWest
338,20,248,80,214,88,SWest
270,20,248,80,208,74,SWest
293,20,248,90,202,80,SWest
293,20,248,90,216,74,SWest
270,30,248,80,224,72,SWest
270,30,248,80,216,84,SWest
248,20,248,80,190,70,SWest
248,30,248,90,200,64,SWest
270,20,248,120,196,64,SWest
248,20,248,80,198,82,SWest
270,30,248,100,208,70,SWest
270,20,248,130,210,82,SWest
270,20,248,120,202,74,SWest
270,20,248,110,200,68,SWest
270,20,248,120,194,82,SWest
270,30,248,140,192,84,SWest
270,30,248,150,186,86,SWest
270,30,248,140,194,82,SWest
270,20,248,140,216,78,SWest
248,30,248,150,220,80,SWest
270,40,248,140,192,82,SWest
270,50,248,150,206,86,SWest
203,30,248,140,210,98,SWest
158,20,248,150,218,90,SWest
158,30,248,150,198,74,SWest
135,30,248,130,208,82,SWest
135,30,248,130,204,82,SWest
113,20,248,120,190,86,SWest
90,30,248,110,204,88,SWest
68,20,248,100,204,84,SWest
90,30,248,80,210,88,SWest
90,10,248,60,208,90,SWest
270,20,248,50,218,84,SWest
203,30,248,50,200,72,SWest
180,20,270,30,178,58,SWest
203,20,270,30,200,68,SWest
203,40,293,20,204,74,SWest
225,40,338,20,194,76,SWest
225,60,45,20,208,72,SWest
203,40,225,30,208,80,SWest
203,50,135,30,208,70,SWest
180,30,113,20,212,80,SWest
23,20,113,20,218,66,SWest
180,20,135,30,222,56,SWest
248,30,135,10,198,60,SWest
45,20,180,20,196,84,SWest
135,10,203,20,198,74,SWest
135,10,225,20,202,76,SWest
90,20,225,20,212,78,SWest
90,30,180,10,186,74,SWest
90,30,113,10,196,88,SWest
90,30,90,10,204,78,SWest
135,20,45,10,206,76,SWest
158,20,203,20,186,78,SWest
135,10,225,20,184,82,SWest
23,10,225,30,196,64,SWest
68,20,225,20,206,60,SWest
68,20,203,30,200,78,SWest
113,20,203,20,206,66,SWest
135,20,180,20,212,62,SWest
90,20,270,20,202,76,SWest
68,10,23,10,204,78,SWest
135,30,338,10,210,86,SWest
158,30,293,10,202,84,SWest
158,30,180,10,206,96,SWest
180,20,158,10,210,94,SWest
180,20,225,10,212,86,SNorsth
225,10,203,20,212,84,SWest
23,10,225,10,196,90,SNorsth
0,0,270,20,196,98,SWest
68,20,293,20,196,96,SWest
90,30,315,10,206,72,SWest
90,30,270,20,206,66,SWest
90,30,270,20,206,74,SWest
203,20,180,20,202,82,SWest
158,20,113,30,208,90,SNorsth
68,10,90,30,216,90,SNorsth
158,10,248,20,208,86,SWest
0,0,248,20,210,78,SNorsth
225,10,248,20,220,78,SNorsth
203,20,293,20,196,78,SNorsth
158,10,293,20,214,64,SWest
135,10,225,30,212,64,North
90,10,225,50,212,64,SNorsth
180,10,225,60,226,68,SNorsth
203,10,248,80,222,62,SNorsth
180,10,248,90,230,58,SNorsth
68,10,248,90,214,58,SNorsth
0,0,248,90,206,58,SNorsth
0,0,248,100,202,56,SNorsth
0,0,248,90,214,58,SNorsth
0,0,248,80,222,50,SSouth
203,10,248,80,210,42,North
180,10,248,80,226,46,North
0,0,248,90,230,42,North
0,0,270,60,212,44,North
0,0,293,30,224,46,North
0,0,315,30,226,48,North
0,0,315,40,226,48,North
0,0,293,40,222,40,North
90,10,293,50,232,34,North
113,10,293,50,224,36,SWest
0,0,293,40,236,36,SWest
0,0,293,30,238,40,SWest
225,10,293,40,224,42,SWest
203,10,270,40,236,38,SWest
90,10,270,40,228,36,SWest
0,0,270,60,242,42,SWest
203,10,270,40,238,38,SWest
270,10,270,40,120,38,SWest
293,10,270,40,242,34,SNorsth
293,10,248,40,240,30,SWest
248,10,270,20,238,28,SWest
293,10,248,20,226,26,SWest
270,10,270,20,228,24,SWest
0,0,248,30,230,22,SWest
0,0,248,50,226,28,SWest
315,10,248,50,224,30,SWest
293,10,248,40,230,28,SWest
293,20,248,20,238,32,West
293,20,293,40,238,32,West
293,20,270,40,236,34,SWest
293,20,270,40,242,34,West
270,20,248,40,218,40,West
293,20,293,30,218,40,SWest
293,20,270,40,226,36,SNorsth
293,20,270,40,232,40,SWest
293,20,270,30,230,32,SNorsth
315,10,270,40,230,28,SWest
270,10,270,30,222,34,West
293,10,270,30,232,32,West
293,10,270,40,216,34,West
293,10,248,50,218,40,West
270,20,248,60,220,28,SNorsth
315,20,248,60,226,34,SNorsth
293,20,270,40,232,32,SNorsth
293,20,270,60,226,34,North
293,20,270,70,206,32,North
270,20,270,70,214,30,West
270,10,270,70,212,36,West
270,20,270,60,212,32,North
315,10,293,60,198,30,North
315,20,270,70,218,36,North
293,20,270,70,232,38,North
293,20,270,70,214,40,North
315,20,270,70,234,36,North
293,10,270,80,218,36,West
315,10,248,70,220,30,North
270,10,248,60,212,34,West
293,20,248,60,204,32,West
293,10,270,60,214,30,West
315,10,248,60,226,40,West
315,20,248,70,224,38,North
315,20,248,70,224,38,West
315,20,248,70,224,34,West
293,20,248,70,226,34,West
293,20,248,70,220,34,West
338,10,248,60,218,30,West
293,20,270,50,226,26,West
293,20,248,60,230,34,West
270,20,248,60,242,30,West
293,20,248,60,224,30,West
293,20,248,70,226,28,West
