mishima_dir,mishima_speed,aziro_dir,aziro_speed,tannna_dir,tanna_speed,judge
68,40,23,30,60,12,West
68,30,23,30,254,8,West
90,30,23,30,228,10,Westnot
90,50,360,50,150,14,Westnot
90,30,23,40,228,12,West
90,30,23,30,66,18,Westnot
68,30,23,40,106,14,West
68,30,180,20,212,16,Westnot
68,40,135,10,116,14,Westnot
90,50,113,20,222,10,West
90,60,135,20,116,16,Westnot
90,70,180,10,220,14,Westnot
90,60,135,20,166,10,Westnot
90,50,203,20,220,12,Westnot
90,40,248,20,176,18,Westnot
90,30,225,20,82,22,Westnot
90,30,203,20,230,4,West
68,40,248,20,238,12,Westnot
68,30,225,20,216,18,West
45,40,225,20,196,16,West
68,40,225,20,124,20,Westnot
68,30,180,20,144,14,Westnot
90,30,180,20,166,20,Westnot
68,40,203,20,116,26,Westnot
68,30,203,20,202,4,West
68,30,180,20,88,10,Westnot
68,30,180,20,136,10,Westnot
68,20,203,20,162,16,Westnot
68,30,203,20,156,28,West
68,30,203,20,108,18,West
68,30,203,20,74,40,West
68,30,180,20,76,34,West
90,30,225,20,62,26,Westnot
68,40,203,20,144,14,Westnot
68,40,203,20,196,16,Westnot
68,30,203,20,238,14,Westnot
90,30,180,20,192,16,West
90,20,203,20,196,16,West
68,30,203,20,90,4,Westnot
68,30,225,20,226,20,West
68,30,203,20,8,22,West
68,40,225,20,238,18,Westnot
68,40,225,20,190,18,Westnot
68,30,225,20,144,16,Westnot
68,30,225,20,70,12,West
68,30,225,20,66,18,West
90,30,225,20,160,24,Westnot
45,30,225,20,172,18,Westnot
45,30,203,20,180,20,Westnot
45,30,203,30,220,20,Westnot
68,30,203,30,120,30,West
68,30,203,20,228,24,Westnot
68,30,225,20,92,20,West
68,30,360,20,148,22,West
90,40,180,10,182,12,Westnot
68,20,248,10,216,20,West
68,30,23,10,54,14,Westnot
90,30,248,10,218,22,West
68,40,248,20,222,16,Westnot
68,30,45,20,146,20,Westnot
68,30,360,40,248,12,Westnot
90,30,360,70,152,18,West
90,40,23,70,220,20,Westnot
68,40,360,60,222,14,West
68,30,23,60,150,14,West
90,50,360,50,156,16,Westnot
90,50,360,50,228,20,West
68,40,360,50,122,20,West
68,30,23,60,212,20,Westnot
90,40,23,60,228,16,Westnot
68,40,23,70,162,18,Westnot
90,40,23,60,170,10,West
68,30,23,60,228,12,Westnot
68,30,360,60,192,18,Westnot
68,40,360,50,232,18,West
68,30,360,30,222,16,Westnot
68,30,360,30,120,14,West
68,40,360,30,254,20,West
90,40,360,20,98,10,Westnot
90,40,360,30,188,18,West
90,40,360,30,242,12,Westnot
90,50,360,20,218,16,Westnot
90,50,360,30,182,18,Westnot
90,40,360,20,246,26,West
90,40,338,10,172,22,West
90,40,360,30,202,8,Westnot
90,30,360,30,254,10,Westnot
90,40,360,20,226,12,Westnot
90,30,338,20,118,12,West
113,20,360,20,220,12,Westnot
90,30,360,20,240,18,West
90,30,360,20,230,20,Westnot
90,20,360,20,176,10,West
90,30,360,20,150,14,Westnot
90,30,360,30,184,6,West
90,30,360,40,196,10,Westnot
113,20,360,40,120,10,West
90,20,360,40,190,22,Westnot
113,10,360,30,228,10,Westnot
135,10,360,20,34,26,Westnot
90,10,360,40,250,18,Westnot
90,10,360,30,204,10,Westnot
113,20,360,30,170,28,West
90,10,360,30,68,16,West
113,10,360,30,122,22,Westnot
68,10,360,30,156,20,Westnot
68,20,360,30,198,22,West
90,10,360,30,252,18,West
90,20,360,20,186,16,West
90,20,360,20,74,18,West
90,30,360,30,172,24,Westnot
90,20,360,20,102,30,Westnot
90,20,360,20,174,20,Westnot
23,10,360,20,80,16,West
68,10,360,20,194,14,West
68,20,360,20,102,14,West
68,30,23,40,224,16,Westnot
90,30,360,30,106,18,Westnot
90,30,360,30,78,24,Westnot
90,30,360,40,106,16,Westnot
68,40,360,40,170,18,West
90,30,360,40,190,14,West
360,10,23,30,234,18,West
23,10,23,50,226,14,West
45,10,23,60,174,10,Westnot
113,10,23,50,164,22,West
90,10,23,50,220,26,Westnot
90,20,23,50,178,26,Westnot
113,10,23,40,72,12,Westnot
135,20,360,40,124,20,Westnot
158,20,360,40,56,18,Westnot
113,20,360,20,188,18,Westnot
158,30,360,10,194,12,Westnot
158,50,90,10,200,18,West
158,30,203,10,162,12,Westnot
158,30,293,10,162,12,Westnot
203,20,23,20,168,16,West
248,20,360,20,210,18,Westnot
248,20,23,20,206,18,West
315,10,23,20,216,8,West
180,10,360,20,134,12,Westnot
248,10,360,30,224,6,West
0,0,360,30,162,10,West
315,20,360,10,48,12,West
270,10,225,10,168,6,West
270,10,293,10,148,6,West
0,0,225,10,226,8,Westnot
270,10,338,20,164,8,West
248,20,338,20,160,10,Westnot
248,20,360,20,90,12,Westnot
248,20,360,30,112,4,Westnot
248,20,360,40,160,8,Westnot
270,20,360,40,64,4,Westnot
270,10,360,30,60,12,West
360,10,360,30,170,16,Westnot
293,10,23,30,76,8,Westnot
68,20,23,30,170,8,Westnot
90,40,23,30,164,8,Westnot
90,40,23,30,30,8,West
90,20,23,30,166,14,West
68,30,23,20,204,8,Westnot
113,30,23,30,168,12,Westnot
90,20,23,30,170,14,Westnot
135,20,45,30,188,12,Westnot
90,30,23,20,118,0,Westnot
23,10,23,30,196,0,Westnot
90,30,23,20,24,6,West
90,50,68,20,98,6,Westnot
68,40,68,20,92,14,West
68,30,68,20,146,8,Westnot
113,20,68,20,102,10,West
248,20,68,20,204,6,West
113,20,45,20,40,4,Westnot
113,20,68,20,82,6,West
338,10,68,20,8,10,Westnot
338,10,68,20,26,2,Westnot
45,10,90,20,220,2,Westnot
23,10,45,20,184,0,Westnot
270,20,68,10,246,8,Westnot
270,30,68,10,242,12,West
270,20,90,10,106,8,West
270,10,90,10,24,6,Westnot
23,10,68,10,34,4,Westnot
315,10,90,10,130,16,Westnot
90,10,68,10,208,8,Westnot
135,10,23,10,80,2,Westnot
158,10,315,10,210,14,Westnot
113,20,225,10,30,14,West
135,10,203,10,196,14,Westnot
113,20,0,0,176,8,Westnot
158,20,203,10,232,16,Westnot
135,20,203,10,196,4,Westnot
68,10,180,10,244,14,Westnot
113,20,158,10,54,6,Westnot
90,10,0,0,66,10,Westnot
135,20,203,10,78,10,Westnot
158,10,135,10,234,8,Westnot
158,10,0,0,162,6,Westnot
180,10,0,0,210,10,Westnot
180,10,180,10,60,16,Westnot
180,10,0,0,248,4,Westnot
135,10,225,10,106,10,Westnot
113,20,180,10,72,14,Westnot
135,10,203,10,34,6,Westnot
158,10,180,10,44,12,Westnot
135,20,203,10,174,18,Westnot
158,10,180,10,64,14,Westnot
135,10,203,10,66,18,Westnot
135,20,248,10,94,18,Westnot
113,20,203,10,70,22,Westnot
135,20,203,10,50,22,Westnot
113,30,180,10,0,12,Westnot
90,40,180,10,48,16,Westnot
90,50,180,10,68,12,Westnot
90,40,158,10,56,16,Westnot
113,20,158,10,64,26,Westnot
135,20,0,0,62,30,Westnot
113,20,203,10,52,22,Westnot
68,10,180,10,74,24,Westnot
293,10,203,10,68,28,Westnot
45,10,203,10,60,18,Westnot
90,10,203,10,46,20,Westnot
0,0,203,10,80,22,Westnot
90,10,180,10,88,22,Westnot
113,10,203,10,68,16,Westnot
135,10,203,10,90,26,Westnot
113,10,158,10,80,26,Westnot
135,20,180,10,88,26,Westnot
113,20,203,10,82,30,Westnot
203,10,203,10,68,28,Westnot
225,10,158,10,74,28,Westnot
113,10,180,10,80,24,Westnot
113,20,90,10,66,24,Westnot
113,20,203,10,80,28,Westnot
158,10,0,0,76,26,Westnot
360,10,180,10,72,22,Westnot
0,0,248,10,68,22,Westnot
113,10,158,10,74,26,Westnot
113,10,158,10,60,26,Westnot
113,10,158,10,64,26,Westnot
203,10,203,10,58,26,Westnot
158,10,180,10,60,26,Westnot
90,20,180,10,62,28,Westnot
90,20,180,10,56,30,Westnot
135,10,203,10,62,30,Westnot
90,10,180,10,58,30,Westnot
90,30,180,10,62,28,Westnot
113,20,0,0,62,30,Westnot
90,10,180,10,60,28,Westnot
90,10,180,10,66,26,Westnot
113,20,0,0,66,26,Westnot
113,20,180,10,70,28,Westnot
113,10,180,10,66,24,Westnot
68,10,180,10,66,28,Westnot
158,10,180,10,66,26,Westnot
113,10,158,10,70,28,Westnot
248,10,158,10,60,28,Westnot
113,10,135,10,60,30,Westnot
90,10,338,10,64,28,Westnot
23,10,225,10,58,28,Westnot
45,10,0,0,60,28,West
203,10,203,10,62,26,West
23,10,203,10,60,26,West
158,10,203,10,54,28,West
0,0,225,10,60,30,West
45,10,0,0,56,32,West
113,20,23,10,58,26,Westnot
158,10,23,10,66,32,Westnot
135,10,23,10,68,28,West
180,10,45,10,60,32,Westnot
180,10,68,10,68,24,West
338,10,90,10,52,34,Westnot
360,10,68,10,54,30,Westnot
0,0,68,10,46,26,West
45,10,23,20,54,32,West
135,10,45,20,58,40,Westnot
158,10,45,20,66,30,Westnot
68,20,45,20,58,36,West
90,20,45,20,56,32,Westnot
315,10,23,20,56,32,Westnot
315,20,45,20,62,28,Westnot
225,20,68,20,60,32,Westnot
270,10,68,20,52,38,Westnot
248,10,68,10,54,34,Westnot
0,0,90,20,60,34,Westnot
45,10,68,20,74,30,Westnot
45,20,68,20,64,34,Westnot
90,30,68,20,70,32,Westnot
90,30,23,20,64,28,Westnot
135,20,23,30,68,26,Westnot
135,20,90,20,60,28,Westnot
225,10,90,20,58,30,Westnot
360,10,90,20,62,26,Westnot
315,20,90,30,50,26,Westnot
315,20,113,20,58,22,Westnot
68,10,113,20,58,24,Westnot
293,10,158,20,40,34,Westnot
270,20,135,20,52,26,Westnot
293,20,135,30,58,22,Westnot
293,30,158,20,46,16,Westnot
270,20,158,20,60,22,Westnot
293,30,158,20,64,22,Westnot
248,20,135,30,54,24,Westnot
248,10,135,20,58,30,Westnot
248,10,135,20,60,34,Westnot
270,20,135,20,56,28,Westnot
270,20,158,20,58,36,Westnot
270,10,158,30,58,34,Westnot
270,10,135,30,56,30,Westnot
293,10,158,20,56,34,Westnot
293,10,135,20,60,28,Westnot
270,10,158,20,54,30,Westnot
270,30,135,20,58,26,Westnot
270,30,180,20,58,26,Westnot
270,40,158,30,58,28,Westnot
270,30,158,30,58,30,Westnot
248,30,180,20,56,28,Westnot
270,20,203,10,62,26,Westnot
270,20,180,20,60,22,Westnot
338,10,203,10,58,26,Westnot
68,10,68,10,52,30,Westnot
225,10,45,10,54,18,Westnot
203,40,180,10,54,22,Westnot
225,30,180,20,64,26,Westnot
270,20,158,30,68,26,Westnot
248,10,158,30,58,30,Westnot
203,10,180,20,64,36,Westnot
135,10,248,10,70,30,Westnot
248,10,113,10,56,32,Westnot
270,10,0,0,82,30,Westnot
248,10,180,10,60,34,Westnot
135,10,203,10,74,28,West
113,10,135,10,72,26,West
315,10,113,10,62,34,West
293,20,225,10,76,28,West
248,40,180,10,68,24,West
270,30,203,10,62,32,West
248,20,203,20,56,26,West
203,10,203,20,60,32,West
0,0,203,20,34,26,West
158,10,203,20,48,30,West
135,10,203,20,34,28,West
113,20,203,20,60,24,West
113,10,203,20,70,16,Westnot
113,10,203,10,14,12,West
135,10,203,20,50,14,West
113,10,203,20,70,6,West
0,0,203,20,28,6,West
0,0,203,20,70,0,West
0,0,203,20,186,4,West
0,0,203,10,174,16,West
180,10,225,10,194,16,West
158,10,225,10,198,16,West
135,10,225,20,192,12,West
90,20,225,20,184,16,West
113,10,248,30,190,12,West
113,10,225,20,182,14,West
113,10,203,20,178,12,West
90,10,248,30,210,8,West
113,10,248,20,176,6,West
68,10,225,20,180,12,West
90,10,225,10,228,16,West
135,10,225,20,200,12,West
0,0,180,10,204,10,West
0,0,203,20,182,10,West
0,0,225,20,208,8,West
0,0,225,20,190,0,West
0,0,248,20,168,8,West
0,0,225,20,166,10,West
0,0,225,20,212,18,West
90,10,135,10,218,14,West
90,10,158,10,194,16,West
90,10,158,10,190,22,West
113,10,158,10,194,28,West
113,10,180,20,182,14,West
113,10,180,20,174,26,West
113,10,203,10,184,26,West
0,0,158,20,192,20,West
90,10,180,20,194,12,Westnot
68,10,180,20,202,16,West
68,10,203,10,206,20,West
90,10,225,10,196,18,West
90,10,180,10,212,28,West
68,10,180,10,180,26,West
68,10,225,20,180,24,West
90,20,248,20,188,22,West
68,20,248,20,186,20,West
68,10,248,20,182,18,West
0,0,248,30,206,28,West
0,0,248,30,196,26,West
248,10,225,30,194,20,West
158,10,225,30,198,20,West
90,20,248,30,184,24,West
90,10,225,30,192,24,West
113,10,248,20,212,24,West
90,10,248,20,204,20,West
113,10,248,20,228,24,West
113,10,248,20,210,22,West
113,20,270,30,194,14,West
90,10,248,30,200,18,West
68,10,248,40,216,18,West
90,20,248,30,206,12,West
113,20,248,30,206,8,West
90,20,248,20,206,12,West
113,20,225,20,202,12,Westnot
113,20,180,20,198,14,Westnot
90,10,158,20,186,18,Westnot
135,10,158,30,194,20,Westnot
90,10,158,20,190,20,Westnot
90,10,113,20,198,22,Westnot
113,10,90,10,194,20,Westnot
90,10,203,20,200,32,Westnot
90,10,225,20,198,34,Westnot
90,10,158,10,196,26,Westnot
68,10,158,20,206,28,Westnot
68,20,225,20,192,34,Westnot
90,10,180,10,192,38,Westnot
45,10,203,20,200,40,Westnot
45,10,248,10,206,42,Westnot
90,10,248,30,186,48,Westnot
113,10,270,30,194,50,Westnot
0,0,270,30,196,46,Westnot
0,0,248,30,190,44,West
0,0,270,20,190,44,West
0,0,225,20,198,48,West
68,10,248,40,206,58,West
45,20,248,30,208,50,West
68,30,248,30,202,44,West
45,20,248,20,202,40,West
270,20,248,30,212,42,West
293,10,248,40,206,46,West
270,20,225,30,218,42,West
248,30,180,30,206,38,West
248,30,225,10,194,40,West
248,40,158,20,202,40,West
248,50,248,30,206,42,West
248,40,248,20,198,34,West
270,30,293,10,188,34,West
270,20,225,20,192,38,West
293,30,270,20,214,32,West
293,30,315,10,196,36,West
270,20,180,20,200,38,West
270,30,203,10,200,36,West
270,30,203,10,204,40,West
293,30,203,20,202,34,West
293,20,248,40,196,32,West
270,20,225,20,198,30,West
248,10,248,20,204,34,West
293,10,248,20,204,32,West
270,10,270,30,200,38,West
248,10,270,30,192,36,West
270,20,270,30,208,44,West
270,20,293,20,200,46,West
293,20,270,30,192,44,West
315,20,270,40,202,44,West
293,20,270,40,196,44,West
293,10,270,40,198,46,West
270,10,248,50,194,46,West
248,10,248,50,184,50,West
270,20,248,50,194,50,West
293,20,248,40,190,58,West
293,20,248,40,202,60,West
293,20,248,40,206,66,West
293,20,248,40,190,64,West
270,10,248,40,192,64,Westnot
293,10,248,40,190,62,West
293,20,248,40,186,54,West
315,20,248,40,198,56,West
293,20,248,30,202,50,West
248,10,248,30,194,44,West
225,10,248,20,172,44,West
248,10,248,20,182,40,West
270,10,248,30,178,46,West
270,10,248,40,194,62,West
225,10,248,40,190,52,West
203,10,248,30,196,54,West
113,10,248,30,198,70,West
90,10,248,40,196,62,West
0,0,248,40,214,68,West
158,10,248,30,180,84,West
68,10,248,40,206,78,West
113,10,248,30,202,80,West
135,10,248,20,228,72,West
90,10,248,30,198,72,West
90,20,270,30,188,70,West
90,10,180,20,216,64,West
158,10,225,30,192,68,West
0,0,158,40,202,58,West
68,10,158,30,194,56,West
90,10,45,10,182,52,West
113,10,90,20,182,52,West
0,0,113,20,186,58,West
90,10,158,20,198,60,West
113,10,135,30,180,58,West
113,10,158,40,194,54,West
113,10,158,30,194,52,West
0,0,158,20,210,56,Westnot
0,0,293,10,192,52,West
0,0,248,30,186,52,West
68,10,248,40,200,52,West
90,10,248,30,182,54,West
113,20,225,30,200,50,West
135,10,270,20,206,52,West
90,10,270,30,202,54,West
90,10,248,50,188,64,West
68,10,248,40,184,52,West
90,10,225,40,196,62,West
113,10,225,40,190,58,West
0,0,225,30,210,62,West
158,10,225,30,194,64,West
90,10,225,20,202,64,West
90,10,225,20,206,54,West
0,0,248,20,190,56,West
0,0,248,30,202,56,West
90,10,248,30,156,62,West
68,10,315,10,184,60,West
68,10,45,10,178,60,West
90,10,68,20,202,52,West
180,10,68,20,192,62,West
0,0,90,20,192,64,West
203,10,113,20,200,60,West
113,10,90,20,204,68,West
68,10,135,20,198,66,West
113,10,113,10,196,66,West
90,10,158,10,188,66,West
0,0,180,10,198,72,West
0,0,135,30,196,70,West
68,10,180,20,222,68,West
90,10,203,10,204,66,West
90,10,225,20,202,70,West
90,20,203,20,200,60,West
113,10,203,20,174,60,West
135,10,158,10,194,60,West
135,10,158,30,196,58,West
90,10,158,30,204,56,West
113,10,158,20,180,48,West
0,0,135,10,196,56,West
0,0,0,0,200,60,West
0,0,0,0,176,62,West
90,10,225,10,198,66,West
0,0,225,10,208,76,West
0,0,225,10,204,68,West
0,0,225,10,198,72,West
0,0,225,10,190,66,West
90,10,225,10,210,62,West
113,20,248,20,208,52,West
90,10,248,20,206,46,West
90,10,225,10,190,42,West
90,20,225,10,198,44,West
90,20,203,10,190,40,West
90,20,203,10,202,38,West
90,10,203,10,168,40,West
113,10,203,20,198,40,West
158,10,225,10,198,44,West
0,0,203,10,196,54,West
0,0,203,10,214,56,West
90,10,248,10,190,56,West
90,20,203,10,206,54,West
68,10,135,10,190,54,West
45,10,113,20,198,54,West
68,10,135,20,186,62,West
113,10,158,30,188,56,West
0,0,158,20,202,52,West
90,10,90,10,208,54,West
0,0,90,10,208,48,West
68,10,225,10,202,42,West
68,10,203,10,200,36,Westnot
90,10,180,10,210,34,Westnot
135,10,293,10,200,30,Westnot
338,10,248,10,202,32,Westnot
293,10,225,10,206,22,Westnot
270,10,248,10,204,26,Westnot
248,10,180,10,196,20,Westnot
248,20,45,10,206,26,Westnot
248,20,45,20,186,24,Westnot
248,20,68,10,192,22,Westnot
270,20,68,10,206,24,Westnot
270,30,68,10,216,22,Westnot
248,30,45,10,212,20,Westnot
248,30,68,10,212,22,Westnot
248,30,158,20,220,26,Westnot
270,30,203,20,228,16,Westnot
270,30,270,20,226,8,Westnot
248,20,270,20,222,16,Westnot
270,20,315,20,236,18,Westnot
248,20,315,30,224,18,Westnot
270,10,270,30,234,22,Westnot
248,20,293,20,238,18,Westnot
270,20,248,20,236,6,Westnot
270,20,248,20,236,2,Westnot
270,20,270,30,234,8,Westnot
270,30,270,30,234,0,Westnot
270,30,270,30,76,12,Westnot
270,30,248,30,48,16,Westnot
293,20,270,30,52,20,Westnot
293,20,270,30,50,14,Westnot
270,20,248,30,12,16,West
248,10,248,20,50,18,Westnot
315,10,225,30,60,26,Westnot
270,10,248,20,68,22,Westnot
293,10,225,30,28,20,Westnot
315,10,248,40,16,4,Westnot
0,0,248,40,14,0,Westnot
68,10,248,30,14,0,Westnot
68,10,248,30,14,0,Westnot
45,10,248,30,14,4,Westnot
23,10,248,30,14,2,West
0,0,248,40,14,0,West
0,0,248,40,14,2,West
293,10,248,40,12,6,West
0,0,248,50,12,2,West
0,0,248,40,0,4,West
203,10,248,30,0,6,West
0,0,248,20,224,18,West
0,0,225,20,212,26,West
270,10,248,30,234,14,Westnot
293,10,225,30,16,20,West
360,10,225,20,82,8,West
0,0,248,20,76,14,West
0,0,225,20,68,12,West
0,0,225,30,78,16,West
135,10,225,30,74,12,West
158,10,225,20,72,8,West
135,10,225,30,96,6,West
0,0,225,20,180,14,West
135,10,248,30,204,16,Westnot
0,0,225,30,196,12,Westnot
0,0,225,30,216,24,West
225,10,225,30,196,16,West
0,0,248,30,192,10,West
0,0,225,30,178,18,West
0,0,225,20,188,20,West
0,0,225,10,194,20,West
0,0,225,30,224,26,West
0,0,248,40,210,20,West
90,10,225,40,180,24,West
90,10,225,30,198,26,West
90,10,225,20,202,32,West
90,10,225,20,210,38,West
0,0,225,30,212,38,West
0,0,225,30,216,40,West
0,0,180,20,222,44,West
0,0,203,20,204,34,West
225,10,225,20,232,46,West
0,0,248,30,228,48,West
203,10,225,30,214,34,West
0,0,225,20,210,38,West
203,10,225,20,196,42,West
180,10,248,30,198,56,West
0,0,248,30,184,50,West
0,0,225,20,178,56,West
0,0,203,20,210,50,West
90,10,225,20,222,58,West
135,10,225,20,206,58,West
158,10,248,40,218,58,West
158,10,248,30,202,64,West
0,0,248,30,212,58,West
0,0,203,20,212,60,West
113,10,203,20,216,48,West
113,10,203,20,196,46,West
113,10,225,20,190,40,West
113,10,248,30,212,40,West
90,10,248,30,204,48,West
90,10,248,30,208,46,West
68,20,225,30,216,52,West
203,20,248,20,196,52,West
203,20,248,20,202,54,West
248,50,225,10,200,60,West
270,60,248,20,204,66,West
270,50,248,20,202,70,West
248,40,203,10,190,68,West
248,30,158,20,186,62,West
270,30,158,20,198,60,West
248,30,158,30,218,62,West
248,30,158,30,202,56,West
248,20,180,30,200,56,West
248,20,203,20,198,48,West
248,20,203,20,208,44,West
248,10,203,10,206,56,West
248,10,360,10,190,52,West
225,10,68,10,204,44,West
225,20,158,20,216,42,West
225,10,158,20,188,54,West
248,10,360,10,192,54,West
248,20,180,10,186,60,West
248,20,203,10,206,74,West
248,20,203,10,208,72,West
248,20,203,10,208,62,West
225,20,225,10,184,68,West
225,20,203,10,212,58,West
248,20,135,10,194,58,West
248,20,113,10,204,66,West
248,20,203,10,200,66,West
248,30,180,10,206,68,West
248,30,135,10,194,52,West
270,30,180,10,194,44,West
270,40,203,10,206,42,West
270,40,203,10,216,36,West
270,50,158,10,198,40,West
248,50,225,10,192,46,West
248,50,203,10,196,42,West
248,50,203,10,198,54,West
248,50,180,10,174,50,West
248,50,180,20,186,50,West
248,30,203,10,198,50,West
248,20,203,10,196,44,West
225,20,225,10,212,42,West
248,20,203,10,202,38,Westnot
225,20,203,10,206,36,Westnot
225,20,68,10,190,32,West
225,20,360,10,202,32,West
248,10,248,10,202,32,West
225,10,203,10,224,40,West
203,20,180,10,210,42,West
203,20,315,10,226,42,West
225,20,23,10,224,38,West
248,20,23,10,224,46,West
225,20,315,10,202,44,Westnot
248,40,23,10,206,48,West
225,30,225,10,202,46,West
203,10,315,10,206,50,West
203,10,338,10,210,44,West
248,10,270,10,200,48,West
293,30,113,10,206,48,West
270,40,360,10,218,44,West
270,40,45,20,204,42,West
293,30,360,20,198,34,West
270,40,23,20,210,26,West
293,40,360,20,206,20,West
270,30,23,20,208,20,Westnot
248,30,360,10,218,22,Westnot
248,40,338,10,212,24,Westnot
270,30,360,10,210,24,Westnot
270,40,23,10,206,18,Westnot
270,20,23,10,200,20,Westnot
270,20,180,40,230,12,Westnot
293,20,68,20,200,12,Westnot
270,30,248,10,184,10,Westnot
293,30,338,10,168,10,Westnot
293,20,158,20,170,18,Westnot
293,20,135,40,164,16,Westnot
293,20,180,20,162,14,Westnot
270,30,158,20,162,0,Westnot
248,20,135,30,162,8,Westnot
248,20,135,20,168,6,Westnot
270,20,90,10,168,0,Westnot
270,30,45,20,168,8,Westnot
270,20,203,20,154,0,Westnot
293,30,135,20,154,0,Westnot
225,10,360,10,154,0,Westnot
180,10,338,20,154,6,Westnot
203,10,315,20,78,12,Westnot
203,10,338,10,58,14,Westnot
203,10,360,10,58,10,Westnot
180,10,203,10,60,12,Westnot
0,0,135,10,58,12,Westnot
0,0,270,10,72,2,Westnot
0,0,135,10,106,20,Westnot
225,10,68,10,92,28,Westnot
203,10,248,20,110,22,Westnot
203,10,248,20,114,20,Westnot
248,10,248,10,114,26,Westnot
203,10,203,10,100,18,Westnot
203,10,203,10,66,10,Westnot
0,0,135,10,86,28,West
0,0,180,10,100,10,Westnot
180,10,248,10,114,48,Westnot
203,20,180,10,140,34,Westnot
225,20,180,10,118,8,Westnot
225,20,180,10,90,28,Westnot
225,20,180,10,94,46,Westnot
225,20,180,10,86,24,Westnot
225,20,158,10,84,42,Westnot
225,20,203,10,88,36,Westnot
225,20,180,10,72,28,Westnot
225,20,180,10,66,30,Westnot
225,20,45,10,68,18,Westnot
203,20,0,0,118,12,Westnot
68,10,180,10,102,42,Westnot
0,0,203,10,76,34,Westnot
0,0,135,10,102,46,Westnot
135,10,23,10,80,20,Westnot
45,10,0,0,160,26,Westnot
68,10,0,0,132,22,Westnot
113,20,180,10,96,24,Westnot
113,10,203,10,108,48,Westnot
90,10,203,10,100,26,Westnot
68,10,203,10,98,36,Westnot
113,10,203,10,98,22,West
0,0,180,10,86,38,Westnot
0,0,248,10,98,34,Westnot
90,10,203,10,94,34,Westnot
113,10,225,10,116,16,Westnot
113,10,203,10,152,8,Westnot
0,0,248,10,152,0,Westnot
135,10,203,20,126,12,Westnot
180,10,203,20,146,0,Westnot
203,10,248,20,146,6,Westnot
203,10,225,20,144,2,Westnot
225,20,225,20,64,12,Westnot
203,10,225,20,58,8,West
248,20,225,20,62,18,West
0,0,225,20,22,16,Westnot
0,0,225,20,68,10,Westnot
293,10,203,10,82,16,Westnot
270,20,180,10,52,12,West
270,20,180,10,176,2,West
68,10,225,10,66,14,West
0,0,203,20,52,14,West
0,0,225,30,76,10,West
0,0,248,10,90,28,West
0,0,203,20,82,26,West
0,0,248,30,86,18,West
68,10,270,30,78,18,West
135,10,360,30,84,14,West
0,0,23,40,84,0,West
0,0,23,30,84,2,West
90,10,23,30,84,2,West
113,10,113,10,174,12,West
90,10,203,10,170,12,West
0,0,203,10,148,4,West
0,0,113,10,148,2,West
158,10,68,10,148,4,West
0,0,113,10,170,16,West
0,0,135,10,170,8,West
0,0,225,10,218,12,Westnot
68,10,203,10,210,14,Westnot
0,0,158,10,218,14,West
248,10,135,10,210,16,Westnot
293,10,135,20,208,14,West
23,10,180,10,216,22,West
45,10,203,10,222,18,West
90,10,225,20,220,22,West
135,10,203,20,214,24,West
113,10,203,20,200,24,West
158,10,225,20,210,20,West
0,0,113,10,202,18,West
45,10,113,20,220,24,West
90,10,113,20,212,22,Westnot
113,20,113,20,212,18,West
90,10,135,20,214,22,Westnot
360,10,158,30,216,18,Westnot
248,10,158,20,212,20,Westnot
0,0,158,20,228,24,West
0,0,203,10,224,28,West
293,10,270,10,212,30,West
90,10,225,10,226,34,West
0,0,270,10,216,38,West
293,10,360,10,202,36,West
225,10,360,10,220,38,West
0,0,23,10,220,42,West
0,0,23,20,210,42,West
0,0,23,20,212,38,West
225,10,23,20,210,40,West
270,20,45,30,204,34,West
270,20,23,30,204,34,West
270,30,360,10,212,42,West
270,20,45,10,212,42,West
270,20,68,20,214,38,West
270,20,68,20,228,34,West
270,20,68,20,218,40,West
293,20,135,20,218,32,West
293,20,90,20,212,32,West
270,10,113,20,226,28,West
293,10,90,20,214,28,West
293,10,135,10,220,26,West
338,10,113,20,224,28,West
315,10,113,20,220,26,West
315,20,90,20,218,26,West
315,10,158,10,236,18,West
315,10,113,30,242,16,West
315,20,90,20,240,12,West
315,10,113,20,220,8,West
293,20,135,10,220,2,West
315,10,135,20,220,4,West
270,10,113,20,220,0,West
315,10,113,20,220,0,West
315,10,90,20,220,0,West
293,10,113,20,220,0,West
293,20,113,20,220,0,Westnot
293,20,113,10,220,0,Westnot
315,10,113,10,220,0,Westnot
315,20,135,10,220,0,Westnot
293,30,68,10,220,0,Westnot
315,20,23,10,220,0,Westnot
360,10,45,20,220,0,Westnot
338,10,23,20,220,0,Westnot
270,10,360,20,220,0,Westnot
270,10,45,10,220,2,Westnot
225,10,90,20,220,0,Westnot
248,10,90,20,220,0,Westnot
293,20,68,10,220,0,Westnot
293,10,248,10,220,0,Westnot
270,10,360,10,220,0,Westnot
338,10,90,20,220,0,Westnot
293,10,90,20,220,0,Westnot
293,20,90,20,220,0,Westnot
315,10,113,20,108,4,Westnot
293,10,113,10,108,0,Westnot
315,10,135,20,108,0,Westnot
293,10,158,10,68,2,Westnot
293,10,135,20,60,0,Westnot
293,10,158,10,68,6,Westnot
270,10,180,20,66,10,Westnot
270,10,225,10,80,2,Westnot
0,0,315,10,76,14,Westnot
203,10,270,10,80,12,Westnot
